time,open,high,low,close,Volume,Volume MA,%K,%D,RSI
1383523200,212.86848032,231.47756794,210.19160141,229.10720222,106473.35620104,99145.99515595948,96.35923602124912,92.75882973309945,75.78852365432937
1383609600,229.09972158,249.45518351,226.41523875,243.94531421,187695.5035355,101346.54303054197,93.36830591022355,95.61285133935958,79.09172751259842
1383696000,244.25550548,263.7358097,244.0257958,262.62707929,171624.37528135,106103.75201552548,98.86125821351268,96.19626671499513,82.35567459427017
1383782400,262.27398691,297.62212365,262.27398691,295.06715146,267887.70185602,114174.27871872796,98.05336680668043,96.76097697680557,86.34262462243291
1383868800,294.31163292,339.28962961,293.49148527,339.28962961,185912.60738495,114772.95235749446,100,98.97154167339772,89.74461834930929
1383955200,339.32520686,380.074314,321.55818114,349.45064098,233582.190289,124526.52187225397,85.15938016053822,94.40424898907288,90.34003420487284
1384041600,351.05345955,351.05345955,283.89640772,327.55780031,308983.32699372,134312.89944483998,72.81507831414037,85.99148615822621,79.61468128503627
1384128000,325.57472802,353.26936044,318.03660056,347.97644325,118423.20269802,131879.18050814347,83.11901204397367,80.36449017288409,81.7865474577031
1384214400,347.79511924,373.96757019,344.93158216,370.21126826,125451.42719075,131880.520773826,94.64966414768296,83.527918168599,83.80942400480043
1384300800,370.66294258,411.47543172,368.56658126,407.32418515,164826.42172049,125704.01321792998,98.07585984779746,91.94817867981804,86.50383342003697
1384387200,408.65778104,426.57802719,400.52449892,422.87706037,159869.59007154,125766.27757153397,98.37647718293019,97.03400039280355,87.44665806949959
1384473600,422.65107152,438.81396673,409.32930256,423.15271304,151274.94847913,129560.93037221546,93.4797744085934,96.64403714644037,87.46337426179039
1384560000,422.06093566,447.37588681,421.06950109,440.09335602,98115.26653516,131347.14960566696,97.07243048287447,96.30956069146605,88.47875685037113
1384646400,440.7555598,519.72157654,440.7555598,502.06755766,155700.91692284,136266.99092428543,94.29650751188619,94.94957080111801,91.26577190581946
1384732800,506.28242404,785.73185617,502.62019564,785.73185617,314499.50169522,149049.89591990496,100,97.1229793315869,96.01611605000353
1384819200,792.25300881,881.17092137,514.32538598,615.76001446,384106.25934716,163932.02757875845,58.34372794227073,84.21341181805231,71.0725124347397
1384905600,608.05904874,646.67875705,482.16653508,612.52225594,337676.89227715,178801.80981537543,56.59234187928215,71.64535660718431,70.6957560994854
1384992000,612.3992872,757.1610859,600.72617,747.59530235,195413.9568312,187288.42922134945,77.63580799660997,64.19062593938763,76.33241510628403
1385078400,747.10244428,801.94137539,702.01661623,791.32047771,152098.28903344,193529.21927146096,84.95659171677767,73.06158053088994,77.81973864074563
1385164800,789.04419085,880.83415107,789.04419085,851.08986279,164526.71372526,199207.12240344693,94.96361256130422,85.85200409156397,79.69786627047219
1385251200,852.40890953,852.92959087,753.75445592,807.70899066,148121.4908063,201289.52913370993,86.95481202347356,88.95833876718517,74.75047163213424
1385337600,808.17166129,830.50232616,772.04973737,814.99518839,115510.88805818,197680.29835984396,87.65929163692248,89.85923874056677,75.03083497958897
1385424000,816.20371273,919.20858489,813.63070842,916.11754793,150697.17005554,196633.93809855345,99.43864853396164,91.35091739811924,78.58485528721832
1385510400,915.20776253,964.33173708,878.914329,961.66035223,177016.7337405,192090.38969277748,99.52618826627372,95.5413761457193,79.96779098099908
1385596800,959.90336095,1060.83572635,945.99159456,1050.39393144,203337.47498222,192961.63307264098,98.39728442748775,99.12070707590772,82.358222115801
1385683200,1034.09962155,1141.86232396,1020.9286868,1139.69534821,179730.00483091,190269.02379973646,99.69936219101466,99.20761162825873,84.37855787374816
1385769600,1138.41964081,1177.18987055,1136.49315069,1158.18171966,95048.66860671,179572.29088038596,97.41889390370179,98.50518017406807,84.76745233328108
1385856000,1157.7786964,1158.06685035,858.16962678,963.05116185,327685.86157528,190035.42382424898,69.18970950015776,88.76932186495809,66.0703087798108
1385942400,960.46694966,1036.77044564,937.9483489,1035.88135726,181397.15215526,192832.7100724745,79.66852246846618,82.09237529077525,68.8334655052802
1386028800,1039.17662947,1078.32826899,997.30253009,1064.6744376,112525.65598076,190217.67178548797,83.81127262814664,77.55650153225689,69.87787905262371
1386115200,1068.20758812,1140.81602903,1056.13529049,1135.74711353,103590.23635482,187403.70409965198,92.81086441688178,85.43021983783156,72.34169762134755
1386201600,1137.2028588,1139.1627336,858.02202022,1017.96833894,321094.41848111,195894.67759975098,66.4918994992984,81.0380121814423,63.126883616605
1386288000,1016.76101253,1022.68361607,819.78216513,829.98530863,254114.04213069,203694.6163795275,18.00294686655126,59.10190359424384,51.78814955921223
1386374400,827.82958902,851.42882728,597.9492472,712.85797474,472376.5059315,219528.39582996053,19.837822643624857,34.77755633649152,46.217784735095144
1386460800,712.02979479,797.47441647,688.34501268,792.65288681,172668.69010558,212436.85525047855,33.61360232021442,23.81812394346353,50.15153396365695
1386547200,792.43174739,907.13522386,783.59619788,906.07089333,204918.03987747,203477.44427699404,53.19406714743154,35.54849737042362,55.17059473239209
1386633600,907.71351501,985.32493637,907.71351501,985.02535919,158233.74052427,194505.28668935006,66.8247523371843,51.21080726827677,58.31696185104964
1386720000,984.76877491,991.25917309,831.38433313,887.53685799,180856.53985961,193777.41584077055,49.99435452492769,56.67105800318118,53.338988469591875
1386806400,887.6542701,908.96350854,853.64100331,878.66714534,103292.31785859,191337.11728202805,48.463088882904415,55.09406524833881,52.89657729156412
1386892800,880.40100232,918.74703257,872.11340827,896.94796216,123287.08249562,189275.13572054607,51.61908590436227,50.02550977073147,53.74807187185303
1386979200,898.40551041,898.40551041,845.99187171,859.51971411,78331.61763532,185785.64206199703,46.699204852512224,48.92712654659298,51.68788429639174
1387065600,860.26385446,874.41252689,816.70584779,869.63571983,118541.58436824,185937.17687750005,50.046619488145296,49.45497008167328,52.220943801469325
1387152000,867.52718249,867.52718249,645.04298075,678.50912094,288206.5821866,192812.64748405307,14.839713247591481,37.19517919608301,42.64674802363654
1387238400,679.84124447,731.94277628,599.01077473,653.23707336,203719.77397533,194147.79949579455,10.184418721223858,25.023583818986893,41.56168560373455
1387324800,652.44555231,652.71814209,417.74009006,506.21206345,570484.02997473,212505.12724542004,12.263542624039443,12.429224864284945,35.8474000979008
1387411200,503.72960638,676.38572903,489.30779592,665.12129343,252878.61552416,216162.5577800825,40.893272302894395,21.113744549385917,44.6976398895858
1387497600,664.62990826,708.5489429,592.92148591,613.56451762,175871.95189985,220203.72194473952,34.14436125218812,29.100392059707342,42.6422139577978
1387584000,611.95880878,642.81270997,565.81447381,588.15956599,86773.14672247,208158.08620209905,29.71470016823932,34.91744457444063,41.626424609125536
1387670400,588.38519341,654.61194525,570.50554758,611.21448948,77293.47953799,202952.90257123552,33.734605376658344,32.531222265695284,42.95447778932293
1387756800,611.66206775,663.55469194,607.34756273,654.13579878,60071.0147615,200330.17051027255,41.218455621577704,34.88925372215848,45.44301145809512
1387843200,656.40916611,664.06138026,635.68371599,655.61917477,47829.87364958,197542.15237501054,41.4771001957326,38.8100537313229,45.53144779786663
1387929600,653.56668514,678.70170548,636.43208549,678.25695455,32204.18536432,183097.64071917103,51.99865358847801,44.89806980192946,46.94487986727544
1388016000,678.29596151,762.0361187,678.29596151,751.47904554,106045.8903461,175694.23312994154,66.61363888651876,53.36313089024315,51.343003058063
1388102400,749.01742796,764.1970304,706.42772154,724.59129856,80064.72622337,156078.64414453504,63.8388358115223,60.81704276217304,49.71329575224909
1388188800,725.25131641,737.14792828,699.16614368,714.30978837,52753.73925261,150082.89660188655,64.94144914211243,65.13130794671785,49.07186745985469
1388275200,716.32434784,733.95756229,702.14177537,728.07479874,31721.5742488,141423.07332045306,68.99591248903995,65.92539914755825,50.00197406772153
1388361600,729.09989973,744.68231736,724.98693202,736.36597297,31138.96747247,135068.33466786303,91.96695052415818,75.30143738510354,50.58735325494273
1388448000,736.48299242,745.6532038,714.25352099,738.99908802,33852.02291671,127718.10882071804,92.72696273445362,84.56327524921727,50.78442549640543
1388534400,734.26739059,751.03403323,728.59699234,750.27451519,21784.72940095,123642.72939783605,94.93522718838486,93.20971348233223,51.67326358891033
1388620800,748.10963552,792.46871971,741.81934698,783.08609048,41720.98203407,119564.42437475854,95.86037791052918,94.50752261112257,54.26193342148899
1388707200,782.45502261,813.29403713,770.74746321,803.873401,46979.40741721,117996.81386385304,96.19336804881183,95.66299104924197,55.87456120483059
1388793600,804.14371121,831.80187848,787.22556966,829.43449341,41443.62282276,114141.91578657905,99.09398457228774,97.04924351054292,57.8428696954244
1388880000,831.50473509,921.78539283,827.3372705,905.73240313,79247.27017698,103693.95018609804,94.8947015392853,96.72735138679498,63.12973558462494
1388966400,905.60619937,988.12702881,891.65973886,924.27798022,96256.4955519,98320.78626492654,81.88388138815135,91.95752249990817,64.30162882666909
1389052800,922.23492759,943.13513764,782.54545625,782.55107697,120622.98507611,75827.73401999555,41.54708341855499,72.77522211533058,50.96903039215833
1389139200,779.01207397,842.251628,760.80757425,822.33801982,97436.41447629,68055.62396760206,46.490514836115025,56.64049321427382,53.86125212102721
1389225600,824.11829783,842.35322807,791.4139844,824.84491237,72657.04913086,62894.878829152556,43.493349846799724,43.84364936715661,54.04519031068682
1389312000,822.98932148,855.53740833,805.92884845,851.75078268,39010.52758041,60506.74787204956,52.804599809885715,47.59615483093351,56.06946125248507
1389398400,851.95125064,898.95120865,848.7939225,894.72618747,53778.04403411,59330.97609685556,67.34067920757475,54.54620962142008,59.16361952780791
1389484800,895.43916975,901.66310654,828.89391669,839.18050552,50429.15589658,58848.88315360956,45.61484808238801,55.253375699949515,53.88125121919401
1389571200,836.9579017,841.49553998,790.36848312,822.63354227,59297.48123686,59422.26353297356,39.57302118875678,50.84284949290654,52.380877677799106
1389657600,823.86134329,836.93292931,808.2698498,817.68262631,27992.01801209,59211.655165362055,34.3257509541859,39.83787340844359,51.915069509563075
1389744000,817.54991408,848.97490658,815.07236399,841.16458708,34889.66144191,55653.84372015255,40.33379688440555,38.077523009116106,54.00429398713111
1389830400,840.23598245,846.43263263,812.84036883,815.53019989,23467.68751019,52823.991784493555,24.073005870052423,32.91085123621465,51.379821818433214
1389916800,814.82881905,820.07161338,776.17211474,798.54496374,45582.54592773,52465.432118249555,16.60103820108337,27.002613651847142,49.65781595323959
1390003200,799.41482182,816.45742153,799.41482182,812.35653246,18204.31056852,51789.568934235554,22.67687924457601,21.116974438570626,51.09319764866258
1390089600,813.79929762,840.00516873,796.68683356,838.55589606,27842.10825909,51624.72597356655,34.202229615802054,24.493382353820504,53.78504425959672
1390176000,839.34424578,842.09376777,818.16836349,827.56652677,25823.84056752,51223.31685610705,36.61484378925313,31.164650883210424,52.48024528818531
1390262400,827.34512895,833.75118561,818.78807645,827.52354167,18025.98398978,51035.37958554855,47.364818644568416,39.393964016541226,52.47488283628256
1390348800,827.17857832,833.7955388,809.76159169,819.92490683,19870.98945395,49942.87995654255,34.8652851192145,39.614982517678705,51.47360533304097
1390435200,819.14021416,826.86673196,803.30958488,810.72053839,20345.30082886,48611.174627125045,27.530600527136823,36.586901430306604,50.22348188112761
1390521600,808.47474642,809.03003538,766.7122069,777.00207126,48553.00233801,48966.64360288755,7.624894971022533,23.340260205791306,45.8321426575293
1390608000,774.71508759,815.51278875,773.56314997,805.94716308,25267.03915642,46267.632051859546,29.07350472258033,21.409666740246582,49.883173274491305
1390694400,806.72653503,830.76708243,796.18591713,816.23900506,33052.21495074,43107.418021801546,60.205656211938155,32.30135196851369,51.27841088476383
1390780800,815.95800891,823.82112753,738.86578482,751.25393528,66775.88514692,40415.063025342046,11.250793995979564,33.509984976832705,43.11616144299217
1390867200,751.59925741,806.2728634,746.52488995,783.07849576,54771.99760656,38281.84218185554,40.153540627059456,37.203330278325744,47.52160234061648
1390953600,782.58795601,801.83573865,779.79873762,793.28370694,19025.88394544,35600.28392258454,50.589864096529766,33.99806623985628,48.88858392117125
1391040000,793.32632286,807.00438054,770.50201441,799.50564249,74514.00829197,37375.457958162544,58.74362351860716,49.82900941406549,49.748039240622454
1391126400,799.13972891,805.47,793.85880357,802.17375713,17067.76727971,35539.94412044254,61.328305078540716,56.887264231225906,50.135263519518624
1391212800,802.37372127,822.73329799,793.00943314,810.14543565,21451.42133821,34091.057392524046,69.05070581929834,63.04087813881543,51.34167834750291
1391299200,809.15185497,826.14292346,802.63197647,810.56463094,13916.57267697,31822.01196452954,69.45679269421395,66.61193453068437,51.40825423154206
1391385600,806.71631213,815.28529892,794.33779572,795.60368274,15729.62698537,31208.892413193542,59.76829765297145,66.09193205549461,48.83986028173921
1391472000,803.26514426,810.47276834,793.98557749,800.534,16587.55055619,30293.78686890754,64.96194564350431,64.72901199689659,49.731168685729855
1391558400,801.03684182,810.64487451,782.82550676,782.82550676,22232.68946252,30232.03696652404,47.833624859739395,57.521289385405076,46.591428357499176
1391644800,784.69947214,793.33543261,753.49447176,764.27143638,54109.52828418,30658.386084346537,27.64449710798804,46.81335587041061,43.493098265269424
1391731200,763.21507187,764.62749052,664.87837106,708.42364913,159051.61870422,37700.75149113154,26.249693369958205,33.909271779228575,35.78022519721681
1391817600,708.98511741,728.55679647,676.62055004,686.913422,41476.04535273,38382.44834581354,13.283032195513773,22.392407557820032,33.3286917980262
1391904000,684.18337433,728.9048256,675.25683206,695.87806494,45093.24041859,39345.91833836704,19.222881543805396,19.58520236975915,35.317772464091405
1391990400,690.62101974,725.53489811,553.05283538,685.09327872,169928.25743408,46941.03201058204,48.35050743449887,26.952140391272707,34.00345670403732
1392076800,685.15933844,710.30815937,639.78211256,674.12309407,118236.98103442,51859.33158960554,44.333450379397576,37.30227978590064,32.67158115989179
1392163200,673.47348125,677.43818774,642.85342993,653.64868487,48361.62076228,53260.147586276544,36.83614084907068,43.17336622098907,30.28716872826682
1392249600,652.70613449,656.38586644,603.70680729,605.28541251,72457.93495431,54455.39421709154,19.12650052487397,33.43203058444743,25.54473188195719
1392336000,604.73862596,697.12347949,559.64102483,661.94573389,198799.1356134,63131.99903994055,39.874350356538955,31.945663910161226,37.82733458286471
1392422400,661.6105554,662.62155871,631.68490123,649.44507127,47709.0598222,63864.841283513546,35.296863598272544,31.43257149322851,36.400603128763905
1392508800,649.19859324,664.46246282,594.50538285,616.89089879,74063.31485204,64229.21276876955,24.344073402743444,33.17176245251834,32.91854921450515
1392595200,617.30048403,654.28615061,607.26438517,629.44355742,58018.33128797,64391.529452840055,29.65569988032418,29.76554562711341,35.48141286546337
1392681600,629.71202861,644.95337904,612.90820059,625.69860511,35161.79003903,65198.32475751955,28.20186911651317,27.400547466526955,35.05116299923627
1392768000,625.80146177,635.6442878,607.09740666,622.97522654,23566.28972444,62650.93882914305,29.100064659726407,28.985877885521276,34.721428919400296
1392854400,623.03426163,629.20902585,552.41065751,552.41065751,97913.54077845,66693.22750408006,0,19.100644592079885,27.502181731658354
1392940800,552.4108396,584.41786145,540.32065603,573.42175638,93412.15059969,70291.26396715405,17.552427876356468,15.550830845360982,32.033611687771426
1393027200,576.21646259,609.43553595,556.9947367,608.90053367,60302.83580147,72610.57712337906,36.36565985171094,17.972695909355824,38.97035664917654
1393113600,608.62012033,634.9007074,601.26791517,609.81629943,63682.19590781,75008.20556950106,37.52176000049854,30.47994924285534,39.14300898210425
1393200000,605.81793854,609.96860381,529.69664175,533.36280311,124171.45082948,80387.40058316555,2.0298602261420573,25.305760026117202,31.205847242435468
1393286400,534.35574452,538.88580742,430.05535713,537.96030103,308208.0552465,94686.16887236456,40.40352811353025,26.651716113390307,32.09752006998171
1393372800,537.93749201,597.7353301,537.46933664,586.21534279,135604.91566243,98760.93824127706,58.47196748157795,33.63511860708345,40.77449976647711
1393459200,585.88741361,591.63450507,563.64987277,580.5826395,47787.52894829,93197.73375348057,56.3628788939077,51.74612482967199,40.129871161427296
1393545600,579.6893271,583.56290233,543.42265778,548.73406782,58698.17514713,94058.84024320057,50.629314474344824,55.154720283276845,36.60591892201851
1393632000,545.62677925,572.04254099,539.57389454,567.33228402,36471.64007634,93627.76022608807,58.56346653225892,55.18521996683717,39.923582103136944
1393718400,566.84377424,569.53582671,547.269106,559.34780025,16667.44630137,85964.71966945256,57.66043151942556,55.61773750867646,38.98041154393661
1393804800,561.40606179,700.40438078,560.1626838,669.65079776,174383.14746966,88772.02799121456,88.62448896437878,68.28279567202111,54.84940465744076
1393891200,670.36942837,698.15584701,656.17121235,668.65483913,95787.25963169,91143.30993468508,88.25609161766249,78.18033736715563,54.711049989957154
1393977600,666.9643239,675.91369731,645.54851212,663.60693082,38718.13316629,89456.31984528407,86.38890961646719,87.75649673283618,53.968008387615214
1394064000,663.6920941,668.76586476,640.2144937,662.09689423,28975.85796984,80965.15596310607,85.83035883288643,86.82512002233871,53.73291566581931
1394150400,662.32098784,665.02,615.73209043,629.31214515,53428.51862187,81251.12890308957,73.70353527814562,81.97426790916643,48.765976982741755
1394236800,629.00393422,636.17044504,603.3217199,616.27390151,32451.73606746,79170.54996386057,68.8807904189374,76.1382281766565,46.90887678087425
1394323200,615.89641325,646.1192778,604.85652885,627.05358266,27149.27988902,77627.09739391305,72.86811058916135,71.81747876208146,48.65000331483007
1394409600,636.10294709,644.44242373,611.81735662,625.7828094,35185.31543257,77628.27366359005,72.39806144940744,71.38232081916873,48.44829039635006
1394496000,627.50923743,637.05435354,616.13991429,631.76287673,20448.48260087,77472.38330741155,57.87185966511869,67.71267723456249,49.50921770365765
1394582400,631.51950045,648.98607268,623.77235016,632.56624752,30937.40621652,74123.57657931505,57.82010311231156,62.69667474227924,49.65910269756429
1394668800,634.11655406,645.39532414,625,637.29108911,19018.75761594,70403.90693012756,60.75788045817454,58.81661441186827,50.5881400084174
1394755200,637.16556948,642.57007662,622.08051113,627.90860667,20945.3854336,68436.03441173406,54.92410934963052,57.834030973372215,48.66741294618638
1394841600,628.65901149,639.33,621.33662353,629.97482877,7359.15280157,65619.88225642205,54.00827659650481,56.56342213476996,49.125513595118676
1394928000,629.99467228,637.57,622.003,632.47702812,9088.4252067,59865.730975283055,51.56408249275024,53.49882281296186,49.7108048399533
1395014400,631.20213273,633.69875567,608.80752626,618.70824769,20069.08123539,45458.78227472755,16.22467381615999,40.59901096847168,46.538036956561704
1395100800,618.65607811,622.14847441,599.95858726,613.68213133,33944.12782421,40375.74288281655,18.067966804295345,28.618907704401863,45.39895464775851
1395187200,613.47680961,621.71139701,607.02177363,608.47556323,19647.52250415,38968.74256060955,12.378016220740724,15.556885613732028,44.192261162827755
1395273600,607.2833791,608.71640146,584.44884494,586.08268984,28930.85081896,37480.37634420105,2.0278285681560453,10.82460386439738,39.348107421302934
1395360000,586.72822068,604.99478879,558.31848187,570.44865679,61335.00367119,38723.54452394355,13.378733030879292,9.261525939925361,36.352073240025845
1395446400,569.6175465,574.47707904,549.4575654,564.21207128,27486.54164047,39264.49929089855,14.824401855532393,10.076987818189252,35.20065219076433
1395532800,564.32650144,569.83821657,557.96052586,558.7058705,14828.04524789,31286.744179810055,9.292116754029074,12.498417213480261,34.171547696535455
1395619200,560.81689329,587.65119719,549.43471543,585.30230086,34119.51424809,28203.356910630053,36.02922794907445,20.048582186211984,42.861086626571534
1395705600,585.15854381,586.22096497,569.63839419,582.54904854,20094.75866817,27272.18818572405,33.26356769485426,26.194970799319275,42.239489363454744
1395792000,582.69116318,590.06484332,567.72005243,578.38998879,24689.99175112,27057.894874788053,30.174124309178723,33.15563998436915,41.26591041086383
1395878400,579.63022434,580.42456155,469.95504948,475.34736536,121633.08542549,30468.123214969055,3.123897130709574,22.18719637824753,25.55200954227287
1395964800,475.07169857,526.53982209,470.1421209,501.72320632,95123.61263206,33601.71704319905,18.756112838686104,17.35137809285814,32.62444548056463
1396051200,502.12166065,505.88919179,487.48585864,491.28893194,17082.27642675,33098.36687008555,12.727911438576834,11.535973802657514,31.355422966719047
1396137600,490.0864387,490.94142919,439.54893802,461.03920861,80904.29606492,35384.31590170305,11.06891103484898,14.18431177070398,27.95990719969666
1396224000,460.81181343,484.19948797,440.80940913,457.42043217,68584.46270056,37791.11490668755,9.787261514087161,11.194694662504334,27.57519434272507
1396310400,456.36816319,502.75742316,454.98370437,478.13337768,64043.95704861,39446.44244829205,21.181334438463068,14.01250232913308,33.23756067484666
1396396800,478.8449069,493.79939115,431.22501556,436.58376928,104798.9126538,43735.45020018505,3.0191627006728083,11.329252884407689,28.434992881922142
1396483200,436.00731783,455.26868381,414.13028837,448.29050435,82826.88132542,46829.524994776046,17.897626800599348,14.03270797991175,31.440816789409794
1396569600,447.65293693,455.71508818,427.34815886,449.16744405,44978.4428182,48710.489495607544,19.914880104114506,13.610556535128898,31.672331208094633
1396656000,445.27486626,464.6910091,437.87584182,464.6910091,25428.21038672,49527.47875460855,28.73836850547588,22.18362513672992,35.804905496798554
1396742400,464.77186584,469.36657503,450.72934149,460.23084699,18279.36975843,49437.993180760546,26.20324280986278,24.952163806484396,35.14715958053898
1396828800,460.51018662,461.8409465,443.06629957,445.79333065,30176.31334462,49249.60245678105,17.997057081253015,24.31288946553057,33.03184488196278
1396915200,444.91292867,456.80050925,443.09897377,449.5572898,19163.8274326,49225.41770320355,20.13646576709629,21.445588552737373,34.14463437203915
1397001600,449.0967757,453.96984192,437.49159497,440.26622421,24467.59473723,49002.25489911705,15.716678235641934,17.95006702799709,32.70019177330653
1397088000,440.09488978,441.14952293,356.94635835,362.1997526,143895.68144207,53130.28878766105,3.097639575339913,12.983594526026058,23.64796683333654
1397174400,362.37607823,429.2825979,345.96069474,421.39056118,135166.72525924,58514.29796859955,47.164744139637385,21.99302065020642,37.72452532651863
1397260800,421.06358328,439.405947,414.00413833,421.41014385,43018.59703242,59923.82555782605,48.119275108788656,32.793886274588665,37.728615735365814
1397347200,421.08358984,428.10991649,394.1242035,415.36954688,50937.03636486,60764.70166366454,44.26677319062394,46.51693081301667,36.92297939327602
1397433600,414.7948301,471.09796853,406.51129904,453.9287911,101132.12109,64816.56978475604,68.8586410239337,53.74822977444878,44.996968188249305
1397520000,458.05429304,525.46026498,451.96920379,520.84032755,96595.20829208,68411.83061180405,97.42621253977212,70.1838755847766,55.61433604401496
1397606400,522.22023139,544.55085872,495.13943877,529.51468986,96436.86367137,67152.01952409805,92.42854300603011,86.23779885657866,56.77911921519094
1397692800,529.23311962,534.49547404,483.34250333,494.54725707,62034.224461,65497.55011554505,74.82070579536062,88.22515378038763,50.97218997501502
1397779200,495.93275662,500.17555293,466.36335718,479.05732786,34733.25784354,66380.09918638456,67.02075795325098,78.09000225154726,48.60096300981284
1397865600,478.23485339,505.25863264,460.26899808,496.10571533,34790.48434977,64074.40860062705,75.60546684735158,72.48231019865442,51.28694886959029
1397952000,501.55333277,513.89029784,483.501,495.17857107,19614.66901211,61625.91891620455,75.13860371504992,72.58827617188417,51.130462271624104
1398038400,498.21692744,511.52645904,480.96430319,492.07167262,26551.24652583,59751.28339006554,73.57412620632857,74.77273225624337,50.57358631727791
1398124800,496.08449442,502.42810535,478.64578005,486.93171128,20705.64706694,55546.620110722535,70.98590066837208,73.23287686325021,49.61092494004687
1398211200,487.45806332,495.58244036,474.96558354,486.83789888,15247.37457266,52167.64477308454,70.93866147076034,71.83289611515367,49.59237041931503
1398297600,488.18432457,502.15558787,474.32147438,501.33933719,21564.03858479,50996.92456141404,78.24085510380473,73.38847241431239,52.546798683079274
1398384000,501.88263375,501.88263375,440.78237294,462.71478916,92798.43790677,54365.43593741653,45.59736142486571,64.92562599981026,44.98415326125404
1398470400,462.20739294,466.56733811,441.01631654,457.48194113,23764.39221626,54639.68706030804,42.118690691712104,55.318969073460856,44.058983677453654
1398556800,457.46055215,460.73107803,430.05211817,430.05211817,24248.12148326,54343.27746724004,17.053675906074908,34.92324267421757,39.47584690605832
1398643200,427.65482313,448.11004859,422.48351967,440.14267284,45382.52101227,55654.21214622354,14.4667306647576,24.546365754181526,41.87134238304063
1398729600,439.31575781,451.63758096,424.99908124,444.39760911,30477.85712734,55954.72526572903,17.95245936427252,16.490955311701665,42.897663387512615
1398816000,444.78104935,451.0174076,433.66019398,445.33221106,29730.95387767,50246.488887509026,20.39844007589206,17.605876701640717,43.135158710420335
1398902400,447.44224634,461.50068254,443.16579407,456.57925071,24172.05491251,44696.75537017253,37.30109705495594,25.217332165040165,46.04347337429745
1398988800,458.5595524,460.5954426,433.83286451,437.48415072,19610.37541771,43526.34428943703,16.410851963408593,24.703463031418853,42.10606374281847
1399075200,447.93356412,450.17,425.13143882,438.11687139,20528.34705198,42005.90982379303,17.1030551923893,23.6050014035846,42.282191224392676
1399161600,438.02258477,441.85480293,426.285,435.09644093,12760.20911334,37587.31422496003,14.164987532127116,15.892964895974993,41.63108288688227
1399248000,436.06944932,442.32274926,423.17318359,430.55121086,18358.52701979,33675.48016134553,10.09160422982632,13.786548984780902,40.61745126219601
1399334400,429.82422724,433.38702326,415.56441144,423.91049127,24964.1667059,30101.84531307203,9.638487631296883,11.2983597977501,39.11882878520827
1399420800,428.22350818,448.73930246,420.95443567,436.71805086,36760.05091258,28838.136635651033,24.429324432496337,14.719805431206508,43.45224930107559
1399507200,437.24837504,447.18068257,428.4,437.1033967,17441.90343326,27973.56891513703,24.952999127629973,19.673603730474394,43.582365594056135
1399593600,434.37377245,453.58830778,428.99891059,448.61033198,19040.18767627,27186.054081462033,64.79220448233156,38.058176014152615,47.46943335491334
1399680000,449.62228665,457.39370433,439.09695701,454.69029561,12615.43432893,26836.092347303034,85.17427129604346,58.30649163533499,49.45116298009071
1399766400,454.08128099,456.25484041,430.6,438.64096677,25498.62258332,26783.461150177533,50.23602216158108,66.73416597998536,44.66148761744087
1399852800,437.94573758,442.14070011,429.87956296,440.16657017,13438.96429236,26420.127011448534,53.5571524219779,62.98914862653414,45.20479001330002
1399939200,440.16388972,441.14151823,432.0906726,437.93355633,13544.71732911,26334.99414927103,48.69603987076777,50.82973815144225,44.51587835041146
1400025600,438.06523879,447.8727532,432.97961288,443.10435143,16597.64308723,26086.67437439303,59.95249359715659,54.068561963300745,46.547296614627804
1400112000,442.27433181,450.66464739,435.60197361,444.04464194,12205.58589285,22057.03177369703,63.245787996296926,57.29810715474042,46.92782488966896
1400198400,444.28732638,450.51341908,437.06700751,444.98745693,11406.44214525,21439.134270146526,70.34076709681624,64.51301623008992,47.332687364886006
1400284800,445.78436585,451.38277009,438.599,446.51847492,5411.44191282,20497.300291624524,74.00092457073333,69.1958265546155,48.026056975422605
1400371200,443.35066521,450.8,438.86035181,445.78966881,5282.48063296,18492.298272659023,72.25859028859148,72.20009398538035,47.704101541479325
1400457600,445.71320306,449.38528542,437.003,448.34,11165.1174596,17526.661289272022,78.35558838202483,74.87170108044988,48.9927081504459
1400544000,441.9324669,494.32362254,437.24549295,485.55133279,74266.85110056,19753.456150416525,88.04363231455291,79.55260366172308,63.22958157913641
1400630400,487.13314365,497.23733466,478.80037733,491.51286485,23512.9599392,19720.501401751026,91.68406237941352,86.02776102533043,64.91894225043038
1400716800,491.48411179,527.658275,480.8225005,526.60775267,53959.06251097,21437.935756414026,98.93520261732647,92.88763243709764,72.83211004943803
1400803200,527.78131982,543.81063084,516.21625356,521.45018847,56798.84557351,23251.460682490528,80.37370948409644,90.33099149361215,70.32165613531336
1400889600,521.16736919,527.81888889,506.46412625,525.53501206,17172.40567647,23472.070510647027,83.95905601512558,87.75598937218285,71.16927055765767
1400976000,525.95307612,581.51898566,520.07888332,573.78359974,75037.10121925,26305.999220620026,94.89882922114289,86.41053157345499,78.85210927217014
1401062400,570.73055891,590.7092261,565.76395324,583.15656541,43564.3975276,27236.01076170503,95.23847587602668,91.3654537040984,79.96884200605233
1401148800,583.81066153,593.37693204,551.51784258,568.58414087,56706.02615146,28233.30952364903,84.54288930772677,91.56006480163212,73.47280787294386
1401235200,570.74043457,580.24635759,555.91377478,575.97233844,27215.75078543,28722.001891257525,88.96872243023161,89.58336253799503,74.59939037059135
